Sequence Length,Hidden Size,Loss Vector,Accuracy
22,13,"[0.6414564847946167, 0.6655542850494385, 0.6763798594474792, 0.6810103058815002, 0.6841446161270142, 0.6870646476745605, 0.6866599321365356, 0.6888343691825867, 0.688775360584259, 0.6898393034934998]",0.485
22,14,"[0.6189756989479065, 0.6508824825286865, 0.6621402502059937, 0.66762775182724, 0.6734498143196106, 0.6793596148490906, 0.6671061515808105, 0.6462538838386536, 0.6612955927848816, 0.677910566329956]",0.765
22,15,"[0.6188355088233948, 0.6469883322715759, 0.6578310132026672, 0.6697577834129333, 0.6686105132102966, 0.6714540123939514, 0.6718049049377441, 0.675894558429718, 0.6774622797966003, 0.6780684590339661]",0.535
22,16,"[0.7838613986968994, 0.7609953284263611, 0.7322254776954651, 0.7138346433639526, 0.7089676856994629, 0.7025139927864075, 0.7157715559005737, 0.7145891785621643, 0.7175408005714417, 0.70041823387146]",0.645
22,17,"[0.7368336915969849, 0.7173031568527222, 0.7103151679039001, 0.7048681974411011, 0.7015765309333801, 0.6989611387252808, 0.6977584362030029, 0.6972754597663879, 0.6961027979850769, 0.6953482627868652]",0.48
22,18,"[0.6448523998260498, 0.6579892635345459, 0.6744134426116943, 0.6732051372528076, 0.38859206438064575, 0.35649704933166504, 0.3534379303455353, 0.34928542375564575, 0.6430167555809021, 0.33420491218566895]",0.77
22,19,"[0.7353993058204651, 0.7148586511611938, 0.707481861114502, 0.709230899810791, 0.7088149785995483, 0.7334825992584229, 0.8012141585350037, 0.9225091934204102, 1.2115607261657715, 0.7156462669372559]",0.565
22,20,"[0.6579620838165283, 0.6779690384864807, 0.6832318305969238, 0.6640784740447998, 0.656890332698822, 0.6730108857154846, 0.6620790958404541, 0.6054897308349609, 0.4141020178794861, 0.39360108971595764]",0.595
22,21,"[0.7491655945777893, 0.7204846143722534, 0.7123650908470154, 0.7055627107620239, 0.7022180557250977, 0.7028098106384277, 0.7013674974441528, 0.7046481966972351, 0.7017229199409485, 0.7019309401512146]",0.525
22,22,"[0.6613008379936218, 0.679235577583313, 0.6828163862228394, 0.684978723526001, 0.6727756261825562, 0.6893510222434998, 0.6871728301048279, 0.6911479234695435, 0.6904726624488831, 0.663371741771698]",0.455
22,23,"[0.7259770631790161, 0.7061601281166077, 0.7019345164299011, 0.6980597376823425, 0.6968046426773071, 0.6954998970031738, 0.6952281594276428, 0.6948164105415344, 0.6941623687744141, 0.6939557790756226]",0.455
22,24,"[0.671241283416748, 0.6846678853034973, 0.6873528361320496, 0.6899564862251282, 0.6908965110778809, 0.6916489005088806, 0.6917951703071594, 0.6922478079795837, 0.6925765872001648, 0.6927420496940613]",0.45
22,25,"[0.6747470498085022, 0.6857394576072693, 0.6896751523017883, 0.6909435391426086, 0.6917811632156372, 0.6923961043357849, 0.6927434802055359, 0.6928974986076355, 0.6929823756217957, 0.6930491924285889]",0.46
22,26,"[0.665794312953949, 0.6774308085441589, 0.6823849678039551, 0.6864752173423767, 0.687049925327301, 0.45287108421325684, 0.6214580535888672, 0.5797337889671326, 0.49303561449050903, 0.42009830474853516]",0.83
23,2,"[0.9198740720748901, 0.8740570545196533, 0.833595335483551, 0.810471773147583, 0.8033639788627625, 0.7797854542732239, 0.7613089680671692, 0.755477249622345, 0.7676936388015747, 0.773423433303833]",0.575
23,3,"[0.8770679235458374, 0.8316748738288879, 0.8190255165100098, 0.811596691608429, 0.7708839178085327, 0.7625388503074646, 0.7505553960800171, 0.7344022989273071, 0.7273135185241699, 0.7273281812667847]",0.535
23,4,"[0.8047949075698853, 0.7708360552787781, 0.736756443977356, 0.730743408203125, 0.7180021405220032, 0.7227487564086914, 0.7171511650085449, 0.7158554196357727, 0.7092056274414062, 0.7035906910896301]",0.47
23,5,"[0.825472354888916, 0.7980419993400574, 0.7679824233055115, 0.7399735450744629, 0.7319649457931519, 0.7286079525947571, 0.7298188209533691, 0.723759114742279, 0.7106144428253174, 0.7113984227180481]",0.48
23,6,"[0.8031919598579407, 0.7680826783180237, 0.7405290007591248, 0.7293784022331238, 0.731353223323822, 0.7269231677055359, 0.7212225198745728, 0.724694550037384, 0.7143154740333557, 0.7099457383155823]",0.52
23,7,"[0.8396265506744385, 0.7637568712234497, 0.7467551827430725, 0.7411842346191406, 0.7248537540435791, 0.7283498048782349, 0.7270622253417969, 0.7404613494873047, 0.7175319194793701, 0.7100901007652283]",0.615
23,8,"[0.6094038486480713, 0.6436001658439636, 0.6567530632019043, 0.6690201759338379, 0.6705858111381531, 0.6745574474334717, 0.6804551482200623, 0.6784557104110718, 0.682013988494873, 0.6799773573875427]",0.475
23,9,"[0.7945579886436462, 0.7632780075073242, 0.7478413581848145, 0.7321472764015198, 0.727790355682373, 0.7199772000312805, 0.7226170897483826, 0.7169961929321289, 0.7164254188537598, 0.7112619280815125]",0.57
23,10,"[0.6046240329742432, 0.6418617367744446, 0.6538630723953247, 0.6662448048591614, 0.6718900203704834, 0.6766582727432251, 0.6783630847930908, 0.6774061918258667, 0.682753324508667, 0.6838757395744324]",0.51
23,11,"[0.655580997467041, 0.6657083034515381, 0.6703063249588013, 0.6793744564056396, 0.6756298542022705, 0.6796056628227234, 0.6839039325714111, 0.6854730248451233, 0.687584638595581, 0.6858881115913391]",0.5
23,12,"[0.7619268894195557, 0.7321168184280396, 0.7215440273284912, 0.7102651000022888, 0.7043653130531311, 0.6992336511611938, 0.6973141431808472, 0.6966454386711121, 0.6976990103721619, 0.6949211955070496]",0.615
23,13,"[0.6318442821502686, 0.6588331460952759, 0.668654203414917, 0.6707558035850525, 0.6768433451652527, 0.6795740127563477, 0.681048572063446, 0.6829122304916382, 0.6763971447944641, 0.6759113073348999]",0.52
23,14,"[0.7585248351097107, 0.7350795865058899, 0.7164906859397888, 0.7099444270133972, 0.7063886523246765, 0.7093623876571655, 0.7336512804031372, 1.1766550540924072, 1.03318452835083, 1.0219509601593018]",0.56
23,15,"[0.7691578269004822, 0.7313933968544006, 0.7268557548522949, 0.7213806509971619, 0.7342550158500671, 0.7046244144439697, 0.7040418982505798, 0.7022092342376709, 0.7041165828704834, 0.7063887119293213]",0.55
23,16,"[0.643744945526123, 0.6664288640022278, 0.6699265241622925, 0.6728834509849548, 0.6789327263832092, 0.6796219348907471, 0.6828047633171082, 0.6569898128509521, 0.6506959199905396, 0.6488737463951111]",0.51
23,17,"[0.6395906805992126, 0.6590403914451599, 0.670676052570343, 0.677569568157196, 0.6796016693115234, 0.6798701286315918, 0.6827992796897888, 0.6833136081695557, 0.6831929683685303, 0.6807360053062439]",0.535
23,18,"[0.6486706137657166, 0.6710460186004639, 0.6827248334884644, 0.6849303841590881, 0.6876075863838196, 0.6892487406730652, 0.6901929974555969, 0.6908388733863831, 0.6908701062202454, 0.6894444823265076]",0.475
23,19,"[0.6512264013290405, 0.6740370988845825, 0.6810019612312317, 0.6857143640518188, 0.6874892711639404, 0.6897925138473511, 0.6900768280029297, 0.6909719705581665, 0.6901242733001709, 0.6881788372993469]",0.49
23,20,"[0.7401473522186279, 0.7202075123786926, 0.7076469659805298, 0.7043066620826721, 0.7021149396896362, 0.6995913982391357, 0.6983775496482849, 0.6978394389152527, 0.6977313756942749, 0.6964812278747559]",0.49
23,21,"[0.6510006785392761, 0.6713576316833496, 0.6821098327636719, 0.6871221661567688, 0.6886040568351746, 0.6885867118835449, 0.6908331513404846, 0.6910082101821899, 0.6900962591171265, 0.6909778714179993]",0.485
23,22,"[0.5866302251815796, 0.6388372778892517, 0.6530503034591675, 0.6776045560836792, 0.6885077953338623, 0.690678060054779, 0.6921752095222473, 0.6924949884414673, 0.6928847432136536, 0.6930379867553711]",0.585
23,23,"[0.7233940362930298, 0.7093901634216309, 0.7038657665252686, 0.6992348432540894, 0.699413537979126, 0.6969456672668457, 0.6989562511444092, 0.6972975730895996, 0.868937611579895, 0.7391005754470825]",0.55
23,24,"[0.6500750780105591, 0.6675891280174255, 0.675080418586731, 0.6833429932594299, 0.6883889436721802, 0.6883769631385803, 0.6895079612731934, 0.6879402995109558, 0.6883654594421387, 0.6921087503433228]",0.535
23,25,"[0.739075779914856, 0.7136651873588562, 0.7060646414756775, 0.7019476890563965, 0.6987615823745728, 0.6981902122497559, 0.6959065794944763, 0.6953954696655273, 0.6951690316200256, 0.6948063373565674]",0.5
23,26,"[0.7835633754730225, 0.7318571209907532, 0.7211172580718994, 0.7173069715499878, 0.7106068134307861, 1.0411044359207153, 0.7446050643920898, 0.8337396383285522, 0.9121965765953064, 0.8018194437026978]",0.505
24,2,"[0.7972788214683533, 0.761624813079834, 0.7525662183761597, 0.7446774244308472, 0.7218199372291565, 0.7319257855415344, 0.7110278606414795, 0.7101196050643921, 0.7053817510604858, 0.7028234004974365]",0.53
24,3,"[0.8293067216873169, 0.8051454424858093, 0.7740495800971985, 0.7584228515625, 0.7450755834579468, 0.7375345230102539, 0.7351959943771362, 0.7290428876876831, 0.7300567626953125, 0.7421628832817078]",0.485
24,4,"[0.5408532023429871, 0.5893160700798035, 0.6173882484436035, 0.627092719078064, 0.639974057674408, 0.6375865936279297, 0.6546228528022766, 0.6639009118080139, 0.6653038859367371, 0.6692821979522705]",0.495
24,5,"[0.5678423643112183, 0.6117848753929138, 0.6386009454727173, 0.6508740186691284, 0.6570742130279541, 0.6611257791519165, 0.6673215627670288, 0.6657472848892212, 0.6714344024658203, 0.6715731620788574]",0.515
24,6,"[0.5383287668228149, 0.5811249613761902, 0.6048601269721985, 0.6215104460716248, 0.6434166431427002, 0.6379916667938232, 0.6412304639816284, 0.6443194150924683, 0.6376829147338867, 0.6308600902557373]",0.61
24,7,"[0.5222533941268921, 0.5871301293373108, 0.592772364616394, 0.5933938026428223, 0.6133930087089539, 0.5971339344978333, 0.6162106394767761, 0.6444755792617798, 0.6240060925483704, 0.6043487787246704]",0.645
24,8,"[0.5841894745826721, 0.6104860901832581, 0.6115825176239014, 0.6161840558052063, 0.5830472111701965, 0.41342002153396606, 0.36782923340797424, 0.6811226606369019, 0.681461751461029, 0.6858279705047607]",0.63
24,9,"[0.7888792157173157, 0.7602869272232056, 0.7435364127159119, 0.7346242070198059, 0.7235455513000488, 0.7222869992256165, 0.7250543236732483, 0.7384024858474731, 0.7189903259277344, 0.7027914524078369]",0.665
24,10,"[0.7883353233337402, 0.7523788213729858, 0.7387977838516235, 0.7313075661659241, 0.7093570828437805, 0.6997109055519104, 0.6971669793128967, 0.6960586905479431, 0.6958854794502258, 0.6945326328277588]",0.615
24,11,"[0.7576712369918823, 0.7315436601638794, 0.7148211598396301, 0.7089076042175293, 0.7050167322158813, 0.7042569518089294, 0.700083315372467, 0.6984215974807739, 0.6982207298278809, 0.6973667740821838]",0.47
24,12,"[0.6340317726135254, 0.6611502170562744, 0.6649895906448364, 0.6725382208824158, 0.6766323447227478, 0.679936945438385, 0.6836171746253967, 0.6835758686065674, 0.6841505169868469, 0.6866780519485474]",0.505
24,13,"[0.7376447916030884, 0.7139759659767151, 0.7061907649040222, 0.7016468048095703, 0.7000879049301147, 0.6980614066123962, 0.6963405013084412, 0.6954700946807861, 0.6946139931678772, 0.6944509744644165]",0.435
24,14,"[0.7548263072967529, 0.7376332879066467, 0.7425200939178467, 0.9206845164299011, 0.948211133480072, 1.1456478834152222, 1.0450828075408936, 1.2443292140960693, 1.2354967594146729, 1.2936006784439087]",0.585
24,15,"[0.6090813875198364, 0.6450179815292358, 0.6571736335754395, 0.6622978448867798, 0.6692194938659668, 0.6708666086196899, 0.6707814335823059, 0.6747254729270935, 0.6762017011642456, 0.6854825019836426]",0.6
24,16,"[0.5917685627937317, 0.6389039754867554, 0.6562228202819824, 0.6690443754196167, 0.6764570474624634, 0.6755032539367676, 0.6820681095123291, 0.6849438548088074, 0.6857129335403442, 0.6851906776428223]",0.505
24,17,"[0.66000896692276, 0.6692361831665039, 0.678567111492157, 0.6831940412521362, 0.6845431327819824, 0.6883874535560608, 0.6897874474525452, 0.6910039782524109, 0.6926677227020264, 0.692841112613678]",0.69
24,18,"[0.7244306206703186, 0.9122518301010132, 0.9433046579360962, 1.1091110706329346, 0.7063027024269104, 0.7024862170219421, 0.7084178328514099, 1.0926666259765625, 0.7015047073364258, 0.6989304423332214]",0.51
24,19,"[0.7408880591392517, 0.7182632684707642, 0.7116241455078125, 0.7074452042579651, 0.7021251916885376, 0.7009752988815308, 0.699540913105011, 0.6976400017738342, 0.6972826719284058, 0.6987717747688293]",0.515
24,20,"[0.6437607407569885, 0.6611949801445007, 0.6714695692062378, 0.6712194681167603, 0.5579442381858826, 0.44589000940322876, 0.37986937165260315, 0.35441669821739197, 0.31912386417388916, 0.3138302266597748]",0.77
24,21,"[0.7106161117553711, 0.7013795375823975, 0.6977952718734741, 0.6955897212028503, 0.6946214437484741, 0.6940188407897949, 0.6939141154289246, 0.6935835480690002, 0.6935596466064453, 0.6933987736701965]",0.44
24,22,"[0.7204316258430481, 0.7113890647888184, 0.7073793411254883, 0.7087416648864746, 1.0186076164245605, 1.00156569480896, 0.6997928023338318, 1.1231205463409424, 0.9327269792556763, 0.7007503509521484]",0.515
24,23,"[0.6692278981208801, 0.6805837750434875, 0.6841673851013184, 0.6879459023475647, 0.6895564198493958, 0.6898661255836487, 0.48724520206451416, 0.4814286231994629, 0.4574998617172241, 0.4611983299255371]",0.73
24,24,"[0.6507468223571777, 0.6657575368881226, 0.6722966432571411, 0.6749654412269592, 0.6713544726371765, 0.34422340989112854, 0.3426734507083893, 0.3493439257144928, 0.34305503964424133, 0.3498603403568268]",0.705
24,25,"[0.74369215965271, 0.7197093367576599, 0.715785562992096, 0.7096013426780701, 0.7081282138824463, 0.7069823741912842, 0.7109180092811584, 0.7393176555633545, 0.730689287185669, 1.191724181175232]",0.735
24,26,"[0.7275901436805725, 0.7068473696708679, 0.700420618057251, 0.6977654099464417, 0.695902943611145, 0.6947898268699646, 0.6947640180587769, 0.6940730214118958, 0.6956828236579895, 0.7107435464859009]",0.48
25,2,"[0.8610041737556458, 0.8024178147315979, 0.7797975540161133, 0.7578526139259338, 0.7496512532234192, 0.7527516484260559, 0.7370875477790833, 0.7456730008125305, 0.7324511408805847, 0.7232174873352051]",0.53
25,3,"[0.8691417574882507, 0.8382929563522339, 0.8052558898925781, 0.786465585231781, 0.7679710388183594, 0.754135251045227, 0.7431356906890869, 0.731147050857544, 0.7300776243209839, 0.7141451239585876]",0.555
25,4,"[0.8556190133094788, 0.8098524808883667, 0.7769572734832764, 0.7615166902542114, 0.7504258751869202, 0.7411985397338867, 0.7297071218490601, 0.7281143665313721, 0.7315579652786255, 0.7249674201011658]",0.525
25,5,"[0.8191990852355957, 0.7667547464370728, 0.7407439947128296, 0.735103189945221, 0.7203225493431091, 0.7235409021377563, 0.7154134511947632, 0.7140427827835083, 0.7080978751182556, 0.7104896903038025]",0.47
25,6,"[0.7709821462631226, 0.7542623281478882, 0.7320677042007446, 0.7221370935440063, 0.7159428596496582, 0.7084593176841736, 0.7084842324256897, 0.7064880132675171, 0.7030262351036072, 0.7023307085037231]",0.46
25,7,"[0.8392059803009033, 0.8258985280990601, 0.7783083319664001, 0.8081402778625488, 0.8066921234130859, 0.8066005706787109, 0.8361013531684875, 0.8114539384841919, 0.8520185947418213, 0.7518385052680969]",0.56
25,8,"[0.5877805352210999, 0.6214926838874817, 0.6423941254615784, 0.6477310657501221, 0.6457813382148743, 0.6150168776512146, 0.576482355594635, 0.578738808631897, 0.5290385484695435, 0.49307695031166077]",0.56
25,9,"[0.7375518083572388, 0.723110020160675, 0.7097584009170532, 0.7048276662826538, 0.7036288380622864, 0.6998957395553589, 0.6981886625289917, 0.6988679766654968, 0.6983016133308411, 0.6996288299560547]",0.41
25,10,"[0.6174248456954956, 0.6507779955863953, 0.6586887836456299, 0.6718930602073669, 0.673329770565033, 0.6779757142066956, 0.6798895001411438, 0.6855220794677734, 0.686528205871582, 0.6865474581718445]",0.53
25,11,"[0.867093563079834, 0.8432864546775818, 0.8072723746299744, 0.8672337532043457, 0.7881037592887878, 0.8162615299224854, 0.8061579465866089, 0.8386660218238831, 0.989795446395874, 0.9030206203460693]",0.455
25,12,"[0.6410586833953857, 0.6659420132637024, 0.6742424964904785, 0.6810144186019897, 0.6818019151687622, 0.6864223480224609, 0.6885588765144348, 0.6889193058013916, 0.6904336214065552, 0.6901475787162781]",0.46
25,13,"[0.7669245004653931, 0.7383511066436768, 0.7254548072814941, 0.7231526970863342, 0.7824058532714844, 0.8493696451187134, 0.8086504340171814, 0.7875689268112183, 0.7472481727600098, 0.7431698441505432]",0.58
25,14,"[0.6244061589241028, 0.6523162722587585, 0.6577937602996826, 0.6693977117538452, 0.6724912524223328, 0.6769610047340393, 0.6756861805915833, 0.6681241393089294, 0.5552196502685547, 0.37959474325180054]",0.56
25,15,"[0.754685640335083, 0.7195345163345337, 0.7125382423400879, 0.7035255432128906, 0.7022762298583984, 0.6981953382492065, 0.6972407102584839, 0.6970757246017456, 0.6962360739707947, 0.6958006024360657]",0.46
25,16,"[0.655476450920105, 0.6707522869110107, 0.677669107913971, 0.6829119920730591, 0.6850130558013916, 0.6870403289794922, 0.6878597736358643, 0.6884289979934692, 0.6899446249008179, 0.6889619827270508]",0.485
25,17,"[0.6388540267944336, 0.6683927774429321, 0.6735337972640991, 0.6772040724754333, 0.683103621006012, 0.6845599412918091, 0.6827260255813599, 0.676357626914978, 0.6355886459350586, 0.5312610864639282]",0.57
25,18,"[0.6582863926887512, 0.6717039346694946, 0.681169331073761, 0.6819992661476135, 0.6861324906349182, 0.686722457408905, 0.6878175139427185, 0.6892513632774353, 0.6902297139167786, 0.6907259821891785]",0.49
25,19,"[0.7506558895111084, 0.7248136401176453, 0.7199753522872925, 0.716198742389679, 0.7089926600456238, 0.70108962059021, 0.6968511343002319, 0.6952284574508667, 0.6941128373146057, 0.6937043070793152]",0.59
25,20,"[0.651749849319458, 0.6677520275115967, 0.6709923148155212, 0.6747934222221375, 0.6732361912727356, 0.6754863858222961, 0.6678267121315002, 0.6779658794403076, 0.674232006072998, 0.6679869890213013]",0.535
25,21,"[0.7294842600822449, 0.7123609781265259, 0.7051079273223877, 0.7000676989555359, 0.6985901594161987, 0.6975436806678772, 0.695635199546814, 0.6955134868621826, 0.6946176886558533, 0.6942095756530762]",0.48
25,22,"[0.6580756902694702, 0.675349235534668, 0.6810081005096436, 0.6855191588401794, 0.686566174030304, 0.6871827840805054, 0.688150942325592, 0.6894280314445496, 0.6892735362052917, 0.6897300481796265]",0.525
25,23,"[0.6571270227432251, 0.6761808395385742, 0.6851367354393005, 0.6881511807441711, 0.689859926700592, 0.6905049681663513, 0.6917730569839478, 0.6918762922286987, 0.6921560764312744, 0.6925623416900635]",0.48
25,24,"[0.74042809009552, 0.7129004597663879, 0.7041287422180176, 0.7006641626358032, 0.6988587379455566, 0.6964207887649536, 0.697883665561676, 0.6981366872787476, 0.6976608037948608, 0.7006657123565674]",0.47
25,25,"[0.613253653049469, 0.6427359580993652, 0.6557900905609131, 0.6439833641052246, 0.5860527753829956, 0.5355445742607117, 0.4673340320587158, 0.34669578075408936, 0.34333574771881104, 0.3285709619522095]",0.67
25,26,"[0.728234589099884, 0.7125734686851501, 0.7078256011009216, 0.7012621164321899, 0.7020001411437988, 0.7046636343002319, 0.7006875872612, 0.6994606256484985, 0.6984646320343018, 0.6994593143463135]",0.59
26,2,"[0.5332909822463989, 0.5737959146499634, 0.5860942006111145, 0.6240131258964539, 0.6238094568252563, 0.6396277546882629, 0.6422939896583557, 0.6355609893798828, 0.6379913687705994, 0.6596943140029907]",0.475
26,3,"[0.8396528959274292, 0.791996955871582, 0.7787291407585144, 0.7604600191116333, 0.7417324185371399, 0.7330150604248047, 0.7389518618583679, 0.7294008135795593, 0.7198181748390198, 0.717009425163269]",0.465
26,4,"[0.5633811354637146, 0.6077466607093811, 0.6218271255493164, 0.6443439722061157, 0.6450056433677673, 0.6432772874832153, 0.6565781235694885, 0.6231921315193176, 0.4960702657699585, 0.4224669933319092]",0.56
26,5,"[0.8654702305793762, 0.7746351361274719, 0.7477645874023438, 0.7353502511978149, 0.7244225740432739, 0.7131208777427673, 0.710479736328125, 0.7036458849906921, 0.7004922032356262, 0.70191890001297]",0.58
26,6,"[0.5764784812927246, 0.6388204097747803, 0.6470970511436462, 0.660585880279541, 0.6671013236045837, 0.6747992634773254, 0.6703070998191833, 0.6791312098503113, 0.6820730566978455, 0.687102198600769]",0.545
26,7,"[0.6161655783653259, 0.6495406627655029, 0.6612681150436401, 0.6726295351982117, 0.6746584177017212, 0.6778794527053833, 0.6811965107917786, 0.6846254467964172, 0.6862433552742004, 0.6864497065544128]",0.445
26,8,"[0.7737264037132263, 0.7384747266769409, 0.7277224659919739, 0.7267283797264099, 0.7195535898208618, 0.7228147387504578, 0.7216838002204895, 0.7204091548919678, 0.7137576937675476, 0.710181474685669]",0.625
26,9,"[0.7777632474899292, 0.729925274848938, 0.7253713011741638, 0.7171945571899414, 0.7090790271759033, 0.7080184817314148, 0.705851137638092, 0.7020430564880371, 0.7019169926643372, 0.700444757938385]",0.485
26,10,"[0.7617429494857788, 0.728714108467102, 0.715272843837738, 0.7158631682395935, 0.7085211873054504, 0.7002772688865662, 0.7009506821632385, 0.7002972364425659, 0.6980383992195129, 0.6972299218177795]",0.47
26,11,"[0.6251981258392334, 0.6577466130256653, 0.667019784450531, 0.6719475984573364, 0.6747843623161316, 0.6826118230819702, 0.6834690570831299, 0.6860379576683044, 0.6875269412994385, 0.6881757378578186]",0.48
26,12,"[0.8944326639175415, 0.8558840751647949, 0.8029981255531311, 0.7840805649757385, 0.7823740839958191, 0.782873272895813, 0.7521998882293701, 0.7967245578765869, 0.8212130069732666, 0.8756500482559204]",0.665
26,13,"[0.6291959285736084, 0.6607545018196106, 0.6707536578178406, 0.676888108253479, 0.6815152168273926, 0.6832600235939026, 0.6863300204277039, 0.6871967315673828, 0.6883060336112976, 0.6889264583587646]",0.49
26,14,"[0.6549711227416992, 0.6707913875579834, 0.6800225377082825, 0.6848472952842712, 0.6874489784240723, 0.6879115104675293, 0.6894546747207642, 0.6891528367996216, 0.6902840733528137, 0.6910749673843384]",0.475
26,15,"[0.7540618777275085, 0.7195121049880981, 0.7096611261367798, 0.703656792640686, 0.7000478506088257, 0.6976489424705505, 0.6976081728935242, 0.6977907419204712, 0.9021512269973755, 1.240470051765442]",0.73
26,16,"[0.653874397277832, 0.6787238717079163, 0.6829687356948853, 0.6877593994140625, 0.6889054179191589, 0.6903799772262573, 0.6908557415008545, 0.6916776299476624, 0.691626787185669, 0.6921041011810303]",0.45
26,17,"[0.7290357351303101, 0.7091032862663269, 0.70221346616745, 0.6994376182556152, 0.6979488134384155, 0.6960213780403137, 0.6951811909675598, 0.6948229670524597, 0.6947927474975586, 0.6950361728668213]",0.45
26,18,"[0.7770189046859741, 0.7533534169197083, 0.7756062150001526, 0.8068372011184692, 1.2438697814941406, 0.9055033922195435, 0.7895710468292236, 0.739251434803009, 0.7343891859054565, 0.8755688667297363]",0.84
26,19,"[0.6166108250617981, 0.6600362062454224, 0.6768653392791748, 0.6823117136955261, 0.6823759078979492, 0.6888377666473389, 0.6877619624137878, 0.6896085143089294, 0.6909165978431702, 0.6915173530578613]",0.46
26,20,"[0.6475713849067688, 0.6653699278831482, 0.6777779459953308, 0.6802526712417603, 0.6795174479484558, 0.6805276870727539, 0.3402969539165497, 0.36138710379600525, 0.36220741271972656, 0.3822396695613861]",0.77
26,21,"[0.7479228377342224, 0.7292079329490662, 0.7367960214614868, 1.1532373428344727, 1.135603666305542, 1.0434050559997559, 0.7205530405044556, 0.7145001292228699, 0.7131068706512451, 0.7031062841415405]",0.755
26,22,"[0.7308209538459778, 0.7116444706916809, 0.7037158608436584, 0.7001094222068787, 0.6982054114341736, 0.6967437267303467, 0.6961896419525146, 0.6948818564414978, 0.6949368119239807, 0.6947022080421448]",0.49
26,23,"[0.6695020794868469, 0.6817394495010376, 0.6881062388420105, 0.6900973916053772, 0.6911897659301758, 0.6918272376060486, 0.6922085881233215, 0.6925115585327148, 0.6927698850631714, 0.6927621960639954]",0.455
26,24,"[0.6570115685462952, 0.6742730736732483, 0.6791290640830994, 0.6800283789634705, 0.6840594410896301, 0.6859924793243408, 0.6878855228424072, 0.686348021030426, 0.6889044642448425, 0.6899480819702148]",0.535
26,25,"[0.6776702404022217, 0.6860148906707764, 0.6863839626312256, 0.6886677145957947, 0.6907216906547546, 0.6912813782691956, 0.691501796245575, 0.6924573183059692, 0.6923338770866394, 0.692726194858551]",0.465
26,26,"[0.66655033826828, 0.6806896924972534, 0.6845079064369202, 0.6860840320587158, 0.6878842115402222, 0.4497842490673065, 0.4167727828025818, 0.40582895278930664, 0.4066396653652191, 0.5023077726364136]",0.865
