Sequence Length,Hidden Size,Loss Vector,Accuracy
12,7,"[0.7924371361732483, 0.7959463596343994, 0.7580335140228271, 0.7136780023574829, 0.7026533484458923, 0.6976511478424072, 0.6954757571220398, 0.6944801807403564, 0.6939333081245422, 0.6935986280441284]",0.77
12,8,"[0.8108605146408081, 0.7862077951431274, 0.7422541975975037, 0.718586802482605, 0.7078433632850647, 0.7023630142211914, 0.6994377970695496, 0.6971224546432495, 0.6958601474761963, 0.695372462272644]",0.835
12,9,"[0.5502904057502747, 0.48176461458206177, 0.4930325150489807, 0.4160616993904114, 0.35714974999427795, 0.3384149670600891, 0.3264602720737457, 0.3273634612560272, 0.335027813911438, 0.3423984944820404]",0.74
12,10,"[0.5887651443481445, 0.6160458326339722, 0.6197001338005066, 0.6479062438011169, 0.675670325756073, 0.6858678460121155, 0.6896788477897644, 0.6912566423416138, 0.6919450759887695, 0.6920757293701172]",0.82
12,11,"[0.5657099485397339, 0.6033661365509033, 0.6213990449905396, 0.6300671100616455, 0.5554531812667847, 0.4115835726261139, 0.3588210940361023, 0.3588007688522339, 0.3412573039531708, 0.3274489641189575]",0.76
12,12,"[0.7975262403488159, 0.7664160132408142, 0.7777613401412964, 0.713621199131012, 0.7180623412132263, 0.7630546689033508, 0.7103790044784546, 0.7029047012329102, 0.7050814628601074, 0.7306888699531555]",0.525
12,13,"[0.582689106464386, 0.3575919568538666, 0.3402024507522583, 0.3273904323577881, 0.3218096196651459, 0.3200473487377167, 0.6867073178291321, 0.31822413206100464, 0.691681444644928, 0.3148009181022644]",0.755
12,14,"[0.601733386516571, 0.617152988910675, 0.5111516118049622, 0.3369637429714203, 0.328410804271698, 0.3245706558227539, 0.32234683632850647, 0.3213374614715576, 0.3176306188106537, 0.3160354197025299]",0.74
12,15,"[0.7814439535140991, 0.7362221479415894, 0.7031674981117249, 0.6960105299949646, 0.6941434741020203, 0.6935465931892395, 0.6933431029319763, 0.6933120489120483, 0.6932929158210754, 0.6932730078697205]",0.52
12,16,"[0.6030004024505615, 0.6709023714065552, 0.3247535824775696, 0.3177783787250519, 0.3152744174003601, 0.31439918279647827, 0.3139210641384125, 0.3138062655925751, 0.3139526844024658, 0.3138135075569153]",0.845
12,17,"[0.6137641072273254, 0.6596224308013916, 0.6581934690475464, 0.6828516721725464, 0.6831551194190979, 0.6074343323707581, 0.5290089845657349, 0.47498875856399536, 0.41043978929519653, 0.3792668282985687]",0.81
12,18,"[0.7298458218574524, 0.6998116970062256, 0.6959678530693054, 0.7871420383453369, 0.6968783736228943, 0.6947657465934753, 0.6937758922576904, 0.6934487223625183, 0.6932785511016846, 0.6932108998298645]",0.835
12,19,"[0.7616996169090271, 0.7103210091590881, 0.7053753733634949, 0.6988955140113831, 0.697338879108429, 0.6963000297546387, 0.6956986784934998, 0.6954815983772278, 0.7021980881690979, 0.7019400000572205]",0.745
12,20,"[0.7123263478279114, 0.7089220881462097, 0.7092710137367249, 0.8324525356292725, 0.8268088698387146, 0.8272645473480225, 0.7913318276405334, 0.7356134057044983, 0.7053983211517334, 0.6986007690429688]",0.825
12,21,"[0.5211952924728394, 0.34332069754600525, 0.31965428590774536, 0.3206353485584259, 0.6870792508125305, 0.3187039792537689, 0.3162073791027069, 0.31460267305374146, 0.31390225887298584, 0.31361123919487]",0.815
12,22,"[0.6618285179138184, 0.6107078194618225, 0.6826218962669373, 0.6877750754356384, 0.6890203952789307, 0.6896054148674011, 0.6910914778709412, 0.4524257481098175, 0.4073892831802368, 0.3739129602909088]",0.755
12,23,"[0.7469581365585327, 0.7746037840843201, 0.7043399810791016, 0.6956622004508972, 0.6943508982658386, 0.6939290165901184, 0.6937022805213928, 0.6935119032859802, 0.6933940649032593, 0.6933972835540771]",0.81
12,24,"[0.7194780111312866, 0.706060528755188, 0.6988585591316223, 0.6973787546157837, 0.6978943347930908, 0.7027662396430969, 0.694879949092865, 0.7142398953437805, 0.6939840316772461, 1.2770838737487793]",0.755
12,25,"[0.8698856830596924, 0.8087543249130249, 0.8065605759620667, 0.7475304007530212, 0.7615824937820435, 0.7103738784790039, 0.6958154439926147, 0.6941673159599304, 0.6936764121055603, 0.6934531927108765]",0.83
12,26,"[0.7602031826972961, 1.2471855878829956, 1.3022326231002808, 1.307620644569397, 1.308967113494873, 1.3104662895202637, 1.3102083206176758, 1.3096842765808105, 1.3112891912460327, 1.3121309280395508]",0.835
13,2,"[0.4795454740524292, 0.5297639966011047, 0.5694580078125, 0.5951592326164246, 0.6119943261146545, 0.623907208442688, 0.6328688859939575, 0.6398993730545044, 0.6455777287483215, 0.6502617597579956]",0.49
13,3,"[0.5369981527328491, 0.5732049345970154, 0.597658634185791, 0.6160978078842163, 0.6291816234588623, 0.6385157704353333, 0.6454760432243347, 0.6508978009223938, 0.6552510261535645, 0.6587685346603394]",0.48
13,4,"[0.9051017761230469, 0.8173781037330627, 0.7816612720489502, 0.7637841701507568, 0.7534072995185852, 0.7473768591880798, 0.744770884513855, 0.7456260323524475, 0.7502012252807617, 0.7585421800613403]",0.5
13,5,"[0.8333138823509216, 0.7802194952964783, 0.7572504281997681, 0.7398920059204102, 0.7238667607307434, 0.7133870720863342, 0.7067627906799316, 0.7026634812355042, 0.7000021934509277, 0.6982167959213257]",0.57
13,6,"[0.8046241998672485, 0.768548846244812, 0.7583377361297607, 0.7608746886253357, 0.7706263661384583, 0.7439988255500793, 0.7139441967010498, 0.7068323493003845, 0.7092162370681763, 0.7052528262138367]",0.55
13,7,"[0.8647439479827881, 0.7871497869491577, 0.7625665068626404, 0.7523350715637207, 0.7493211030960083, 0.7512344121932983, 0.7560017108917236, 0.7375229597091675, 0.7192991971969604, 0.7115764021873474]",0.59
13,8,"[0.8188717365264893, 0.7707883715629578, 0.7546853423118591, 0.7481768727302551, 0.7471901178359985, 0.7462963461875916, 0.739037275314331, 0.7236849665641785, 0.7167773246765137, 0.7057162523269653]",0.57
13,9,"[0.7768290638923645, 0.7361450791358948, 0.7206754684448242, 0.7129364609718323, 0.7085881233215332, 0.7060843706130981, 0.7048332691192627, 0.7047720551490784, 0.7063783407211304, 0.7105469703674316]",0.445
13,10,"[0.7879459261894226, 0.7416190505027771, 0.7232764959335327, 0.7139807939529419, 0.7087433338165283, 0.7058397531509399, 0.7049499750137329, 0.7069655060768127, 0.7139338254928589, 0.7495126128196716]",0.46
13,11,"[0.8333909511566162, 0.7749394178390503, 0.7444593906402588, 0.7278447151184082, 0.7231839895248413, 0.717796802520752, 0.7111214399337769, 0.7060557007789612, 0.7023338079452515, 0.6996609568595886]",0.42
13,12,"[0.6317272782325745, 0.677585244178772, 0.6825059056282043, 0.6856312155723572, 0.688661515712738, 0.4052443206310272, 0.6785358190536499, 0.6731700897216797, 0.3481042683124542, 0.6733509302139282]",0.44
13,13,"[0.749395489692688, 0.7212820649147034, 0.7123009562492371, 0.708055853843689, 0.7055578231811523, 0.703839898109436, 0.7055048942565918, 0.7152551412582397, 0.6973750591278076, 0.6947380900382996]",0.795
13,14,"[0.5907770991325378, 0.6302796602249146, 0.6522507667541504, 0.6756913661956787, 0.6881727576255798, 0.690259575843811, 0.6907309293746948, 0.6912848353385925, 0.6921519041061401, 0.6925652027130127]",0.725
13,15,"[0.8122035264968872, 0.7121394872665405, 0.7009468078613281, 0.696360170841217, 0.6942844986915588, 0.6936953067779541, 0.6934078931808472, 0.693269670009613, 0.6932128667831421, 0.6932361721992493]",0.745
13,16,"[0.7684226036071777, 1.1783283948898315, 0.9618299007415771, 0.8584375977516174, 0.8486051559448242, 0.7986002564430237, 0.8106380701065063, 0.7641842365264893, 0.6934674978256226, 0.7802318334579468]",0.75
13,17,"[0.6537621021270752, 0.6712985634803772, 0.6647024750709534, 0.6803439259529114, 0.3332447111606598, 0.34288811683654785, 0.33479276299476624, 0.323456734418869, 0.3188224732875824, 0.3165024220943451]",0.77
13,18,"[0.600957453250885, 0.6541550159454346, 0.5932430624961853, 0.6837401390075684, 0.3964576721191406, 0.6879713535308838, 0.4251396059989929, 0.3444715142250061, 0.6886895298957825, 0.31966346502304077]",0.75
13,19,"[0.7189622521400452, 0.7068829536437988, 0.7123443484306335, 0.7522088289260864, 0.7439839839935303, 0.6944637298583984, 0.694132387638092, 0.69371098279953, 0.6934593319892883, 0.6933611631393433]",0.68
13,20,"[0.7370904088020325, 0.7051278352737427, 0.6994833946228027, 0.6969891786575317, 0.6957347393035889, 0.695083498954773, 0.6949118971824646, 0.6940670013427734, 0.6939152479171753, 0.6937711238861084]",0.47
13,21,"[0.8143011331558228, 0.7016408443450928, 0.6956453323364258, 0.6941109895706177, 0.6936204433441162, 0.6934316754341125, 0.6933755278587341, 0.693296492099762, 0.693247377872467, 0.6932165026664734]",0.82
13,22,"[0.7194135785102844, 0.7087419629096985, 0.7091627717018127, 0.719273030757904, 0.6958518028259277, 0.695427656173706, 0.6964388489723206, 0.69697505235672, 0.733279287815094, 0.6982070803642273]",0.82
13,23,"[0.8158301711082458, 0.6989890933036804, 0.8042803406715393, 0.8559132814407349, 0.7290821671485901, 0.7308545708656311, 0.7250797152519226, 0.7365298271179199, 0.7323983907699585, 0.7002337574958801]",0.76
13,24,"[0.8611546754837036, 0.8117395043373108, 0.7940272092819214, 0.7679728865623474, 0.749663233757019, 0.7337750792503357, 0.7223001718521118, 0.7176293134689331, 0.7085698843002319, 0.7071298956871033]",0.86
13,25,"[0.7391394972801208, 0.8352466821670532, 0.7458664774894714, 0.7213617563247681, 0.7464233636856079, 0.712800920009613, 0.695374608039856, 0.698155403137207, 0.6949867010116577, 0.694563627243042]",0.79
13,26,"[0.7362346053123474, 0.7034757733345032, 0.6950003504753113, 0.6940433979034424, 0.6936686635017395, 0.6935455799102783, 0.6935243010520935, 0.6933267712593079, 0.6935124397277832, 0.6934887170791626]",0.775
14,2,"[0.5080971121788025, 0.5453354716300964, 0.5697736740112305, 0.5879025459289551, 0.6037792563438416, 0.6199265718460083, 0.6338914036750793, 0.6439405679702759, 0.648749828338623, 0.6513470411300659]",0.63
14,3,"[0.8874220252037048, 0.8403095602989197, 0.8101719617843628, 0.7900827527046204, 0.7759765386581421, 0.7657040357589722, 0.7580092549324036, 0.7521190643310547, 0.7475442886352539, 0.7439714670181274]",0.555
14,4,"[0.8516136407852173, 0.8053056001663208, 0.7806631922721863, 0.7692520618438721, 0.7676076889038086, 0.799690842628479, 0.9174057245254517, 0.9266999959945679, 0.9147648811340332, 0.8963755965232849]",0.895
14,5,"[0.5361970663070679, 0.5653550624847412, 0.583386242389679, 0.5734714865684509, 0.6225530505180359, 0.5176825523376465, 0.6447706818580627, 0.6590478420257568, 0.6474252939224243, 0.4367454946041107]",0.66
14,6,"[0.8388217687606812, 0.7962200045585632, 0.8026964664459229, 0.8437436819076538, 0.9382975101470947, 1.0144178867340088, 1.0554835796356201, 1.0876500606536865, 1.1597163677215576, 1.1890714168548584]",0.765
14,7,"[0.8104737401008606, 0.7815279960632324, 0.7639452219009399, 0.7399354577064514, 0.7244608402252197, 0.7142771482467651, 0.7080358862876892, 0.7059417366981506, 0.7061413526535034, 0.7051656246185303]",0.7
14,8,"[0.6190237998962402, 0.6507407426834106, 0.664310872554779, 0.6718733906745911, 0.6764569878578186, 0.6788796186447144, 0.6755994558334351, 0.6090149879455566, 0.48711931705474854, 0.5219720005989075]",0.53
14,9,"[0.6057248711585999, 0.6341123580932617, 0.6669238805770874, 0.6792501211166382, 0.686172604560852, 0.6897093653678894, 0.6913857460021973, 0.6921964287757874, 0.6926155686378479, 0.6928425431251526]",0.605
14,10,"[0.7841030359268188, 0.7473502159118652, 0.7348814010620117, 0.733157753944397, 0.7818859815597534, 0.9305585622787476, 0.910788893699646, 0.7929872274398804, 0.7226907014846802, 0.7523031830787659]",0.835
14,11,"[0.7785171270370483, 0.7409786581993103, 0.7200090885162354, 0.7111077308654785, 0.7028035521507263, 0.6968677043914795, 0.6954617500305176, 0.6946767568588257, 0.694121778011322, 0.6939026713371277]",0.75
14,12,"[0.5972611308097839, 0.6647000908851624, 0.6716806292533875, 0.6752853393554688, 0.6553163528442383, 0.6422587633132935, 0.6317083239555359, 0.6674610376358032, 0.6868258714675903, 0.6885996460914612]",0.51
14,13,"[0.6486793756484985, 0.6763359308242798, 0.6831578016281128, 0.6868014931678772, 0.6887930631637573, 0.6898263692855835, 0.6901572942733765, 0.690731942653656, 0.6896750330924988, 0.6847050189971924]",0.44
14,14,"[0.7769238352775574, 0.7331636548042297, 0.7219303250312805, 0.720312237739563, 0.7001962661743164, 0.7007514834403992, 0.6999595165252686, 0.6993492245674133, 0.7002686858177185, 0.6970323920249939]",0.475
14,15,"[0.7495797872543335, 0.7322394847869873, 0.7569366097450256, 1.0715076923370361, 0.7059500217437744, 0.8106259703636169, 0.8436529040336609, 1.1221363544464111, 0.929891049861908, 1.0763065814971924]",0.785
14,16,"[0.7465182542800903, 0.7106170654296875, 0.709228515625, 0.7031628489494324, 0.6971405744552612, 0.6947539448738098, 0.694138765335083, 0.6937264800071716, 0.693515956401825, 0.693376898765564]",0.76
14,17,"[0.633484423160553, 0.6765363216400146, 0.6858149170875549, 0.6889323592185974, 0.6896005272865295, 0.6903494596481323, 0.6910900473594666, 0.6912025213241577, 0.6919143795967102, 0.6918566823005676]",0.685
14,18,"[0.6072414517402649, 0.6467989087104797, 0.6582829356193542, 0.6644232869148254, 0.6690825819969177, 0.6809818744659424, 0.6823071241378784, 0.682809054851532, 0.6825336813926697, 0.6872214078903198]",0.495
14,19,"[0.6354955434799194, 0.6461920142173767, 0.6421253085136414, 0.3383687436580658, 0.3276994824409485, 0.3192298114299774, 0.6918616890907288, 0.6917698383331299, 0.6915624737739563, 0.6905919909477234]",0.525
14,20,"[0.6250618100166321, 0.6609082818031311, 0.6729317307472229, 0.6799722909927368, 0.6839608550071716, 0.6857653856277466, 0.6380811929702759, 0.6142657995223999, 0.6670296788215637, 0.6734216213226318]",0.815
14,21,"[0.6678654551506042, 0.6877778172492981, 0.6863847374916077, 0.691963791847229, 0.6922703385353088, 0.6927314400672913, 0.6920090913772583, 0.6161115169525146, 0.6920996308326721, 0.6868529319763184]",0.73
14,22,"[0.6036384701728821, 0.36096060276031494, 0.31848233938217163, 0.3149588406085968, 0.6920362114906311, 0.6916056871414185, 0.4149300456047058, 0.407874196767807, 0.33292335271835327, 0.31944262981414795]",0.755
14,23,"[0.6362600922584534, 0.6531518697738647, 0.6526159644126892, 0.38729187846183777, 0.32480716705322266, 0.32094526290893555, 0.3192119598388672, 0.31840187311172485, 0.31684646010398865, 0.31672555208206177]",0.855
14,24,"[0.6638000011444092, 0.6772922277450562, 0.6863493323326111, 0.6880944967269897, 0.3255501687526703, 0.6905267238616943, 0.6908042430877686, 0.6906856894493103, 0.39476683735847473, 0.6910410523414612]",0.445
14,25,"[0.65884929895401, 0.589598536491394, 0.6807072758674622, 0.6760925054550171, 0.6878461241722107, 0.33787423372268677, 0.3198208808898926, 0.31635284423828125, 0.6705330610275269, 0.5868963003158569]",0.785
14,26,"[0.7497754693031311, 0.7117090225219727, 0.7018700838088989, 0.6978110671043396, 0.6961199641227722, 0.6948825716972351, 0.6939623951911926, 0.6936643123626709, 0.6934555172920227, 0.6933489441871643]",0.82
15,2,"[0.8145018815994263, 0.7906621694564819, 0.7752401828765869, 0.764411449432373, 0.7562586665153503, 0.749748170375824, 0.7442139387130737, 0.7390704154968262, 0.7336523532867432, 0.7277608513832092]",0.54
15,3,"[0.8659921884536743, 0.8040253520011902, 0.7737764120101929, 0.7555801272392273, 0.7433276772499084, 0.7344958782196045, 0.7278323173522949, 0.7226383090019226, 0.7184903025627136, 0.715114951133728]",0.445
15,4,"[0.886980414390564, 0.8643926382064819, 0.8405792117118835, 0.8228883147239685, 0.8156336545944214, 0.8119120597839355, 0.8060649633407593, 0.796237587928772, 0.7839284539222717, 0.7732042670249939]",0.555
15,5,"[0.5619631409645081, 0.6027675271034241, 0.6246259212493896, 0.6373081207275391, 0.6455516219139099, 0.6512789726257324, 0.6553694009780884, 0.6582741737365723, 0.6602314710617065, 0.6613403558731079]",0.54
15,6,"[0.5555486679077148, 0.615900456905365, 0.6399908661842346, 0.6536563634872437, 0.6625276207923889, 0.6687279939651489, 0.673277735710144, 0.6767330169677734, 0.6794244050979614, 0.6815613508224487]",0.465
15,7,"[0.5891011953353882, 0.6284171938896179, 0.645860493183136, 0.6561461687088013, 0.6629210114479065, 0.6676611304283142, 0.6710848212242126, 0.6735557317733765, 0.6752129793167114, 0.6760252118110657]",0.495
15,8,"[0.5869022607803345, 0.610485315322876, 0.6151344180107117, 0.6333016753196716, 0.4619239568710327, 0.4160795509815216, 0.3647812306880951, 0.35605016350746155, 0.34196484088897705, 0.33617696166038513]",0.7
15,9,"[0.7965189218521118, 0.7609617710113525, 0.7579914331436157, 0.7828970551490784, 0.7411485314369202, 0.7059711217880249, 0.8233429193496704, 0.9041242599487305, 0.6967472434043884, 0.842810869216919]",0.655
15,10,"[0.8092549443244934, 0.7509565353393555, 0.7351954579353333, 0.7292327880859375, 0.7220711708068848, 1.1030089855194092, 1.123408317565918, 0.697393536567688, 0.6983068585395813, 0.6990644931793213]",0.61
15,11,"[0.7995227575302124, 0.7647502422332764, 0.7659199833869934, 0.8190421462059021, 0.8580542802810669, 0.7947391271591187, 0.7395952939987183, 0.7176777124404907, 0.7074974179267883, 0.7028396725654602]",0.595
15,12,"[0.7623831033706665, 0.7299470901489258, 0.736866295337677, 0.7091573476791382, 0.7553943395614624, 0.7190091609954834, 0.7046499848365784, 0.6982713341712952, 0.6957826614379883, 0.6949126124382019]",0.565
15,13,"[0.742050051689148, 0.7193347215652466, 0.7126269936561584, 0.7110024094581604, 0.7050485014915466, 0.6984677314758301, 0.6982153654098511, 0.6954513788223267, 0.6942659616470337, 0.6937674283981323]",0.705
15,14,"[0.7434006929397583, 0.7181662321090698, 0.7090714573860168, 0.70442795753479, 0.7016782164573669, 0.6999142169952393, 0.6987385749816895, 0.6979566216468811, 0.6974713802337646, 0.6972437500953674]",0.48
15,15,"[0.7643223404884338, 0.7319998145103455, 0.7224138975143433, 0.7197211384773254, 0.7208080291748047, 0.7247321009635925, 0.7588365077972412, 0.9123045206069946, 0.808019757270813, 0.7497782111167908]",0.715
15,16,"[0.6532906889915466, 0.6716482043266296, 0.678281843662262, 0.6823341846466064, 0.6858555674552917, 0.687438428401947, 0.6888895034790039, 0.6904802322387695, 0.6912769079208374, 0.6916875243186951]",0.6
15,17,"[0.6362585425376892, 0.6586647629737854, 0.6603614687919617, 0.6487269401550293, 0.6211690902709961, 0.40955957770347595, 0.689211368560791, 0.34715375304222107, 0.39378780126571655, 0.37628668546676636]",0.6
15,18,"[0.6365790963172913, 0.6577169299125671, 0.6552338600158691, 0.6850901246070862, 0.68580162525177, 0.6849470734596252, 0.681107223033905, 0.6696420311927795, 0.627951443195343, 0.6827332377433777]",0.48
15,19,"[0.6365365386009216, 0.6575402617454529, 0.5219435095787048, 0.33998000621795654, 0.34483814239501953, 0.4566318392753601, 0.5910319089889526, 0.6265732049942017, 0.6379159092903137, 0.6238152384757996]",0.72
15,20,"[0.751292884349823, 0.7163742184638977, 0.7058696150779724, 0.7018590569496155, 0.700696587562561, 0.7036948204040527, 0.7101004123687744, 1.0446012020111084, 0.6944246888160706, 0.693631112575531]",0.555
15,21,"[0.6488465666770935, 0.6356626749038696, 0.6848376393318176, 0.6866785287857056, 0.6866082549095154, 0.6894577741622925, 0.6900456547737122, 0.6895302534103394, 0.6878482103347778, 0.687317967414856]",0.495
15,22,"[0.6423987746238708, 0.6501801609992981, 0.6366060376167297, 0.6573999524116516, 0.6768187880516052, 0.6278988718986511, 0.6100776791572571, 0.6701603531837463, 0.6497204899787903, 0.6296388506889343]",0.58
15,23,"[0.7339075207710266, 0.7108676433563232, 0.7051995992660522, 0.702735960483551, 0.7006790041923523, 0.696927547454834, 0.6962610483169556, 0.6966708302497864, 0.6956070065498352, 0.69475919008255]",0.48
15,24,"[0.6588634252548218, 0.48195648193359375, 0.6813810467720032, 0.6831663250923157, 0.6823288202285767, 0.6802799105644226, 0.6822039484977722, 0.4435732364654541, 0.6876912713050842, 0.6743895411491394]",0.54
15,25,"[0.6513901352882385, 0.676429271697998, 0.6845595240592957, 0.6854884028434753, 0.6790781021118164, 0.6886720657348633, 0.6893236041069031, 0.6898007988929749, 0.6904944777488708, 0.690783679485321]",0.565
15,26,"[0.6449393033981323, 0.6835263967514038, 0.6604211330413818, 0.6888920068740845, 0.6881461143493652, 0.6890459060668945, 0.4753139317035675, 0.686795711517334, 0.69173663854599, 0.6919192671775818]",0.5
16,2,"[0.48256373405456543, 0.4663202166557312, 0.46510761976242065, 0.4807780086994171, 0.5286650657653809, 0.5221251249313354, 0.5153399109840393, 0.5437222719192505, 0.559281587600708, 0.5746804475784302]",0.76
16,3,"[0.5284130573272705, 0.5708329677581787, 0.5979989171028137, 0.6166747808456421, 0.6292635798454285, 0.6381167769432068, 0.6447058916091919, 0.6498244404792786, 0.6539216041564941, 0.6572731733322144]",0.52
16,4,"[0.833694577217102, 0.7871292233467102, 0.7636190056800842, 0.7491191029548645, 0.7391907572746277, 0.7319397926330566, 0.7264097332954407, 0.7220602035522461, 0.718559205532074, 0.7156900763511658]",0.485
16,5,"[0.5805124044418335, 0.6249080300331116, 0.6451288461685181, 0.6568193435668945, 0.6643807291984558, 0.6696612238883972, 0.6735457181930542, 0.6765074729919434, 0.6788240671157837, 0.6806701421737671]",0.48
16,6,"[0.5715193748474121, 0.6088458299636841, 0.6276841163635254, 0.638506293296814, 0.644939124584198, 0.6479612588882446, 0.6461986303329468, 0.6339961886405945, 0.6133237481117249, 0.6169186234474182]",0.655
16,7,"[0.5815870761871338, 0.6255608797073364, 0.6386815309524536, 0.6599709987640381, 0.6757692694664001, 0.6832449436187744, 0.6876147985458374, 0.6902824640274048, 0.6916011571884155, 0.6922903060913086]",0.695
16,8,"[0.5887656807899475, 0.6203666925430298, 0.6094282865524292, 0.5921412706375122, 0.5717982053756714, 0.4623301327228546, 0.41804206371307373, 0.39116618037223816, 0.35374706983566284, 0.33465689420700073]",0.66
16,9,"[0.6165183186531067, 0.6464831829071045, 0.6586512327194214, 0.6646566987037659, 0.6677087545394897, 0.6689649820327759, 0.6688956618309021, 0.6675533056259155, 0.6636478304862976, 0.42864227294921875]",0.73
16,10,"[0.6205595135688782, 0.6597491502761841, 0.6717726588249207, 0.677761971950531, 0.6814155578613281, 0.683928370475769, 0.6858349442481995, 0.6874153017997742, 0.6887858510017395, 0.6899322271347046]",0.47
16,11,"[0.6390373706817627, 0.6616755723953247, 0.6693854928016663, 0.5627022981643677, 0.6447713375091553, 0.6490470767021179, 0.6616891026496887, 0.6600534319877625, 0.6536789536476135, 0.6497195959091187]",0.535
16,12,"[0.6293288469314575, 0.6632718443870544, 0.6743626594543457, 0.6801409125328064, 0.6836638450622559, 0.6859972476959229, 0.6876285076141357, 0.6888121962547302, 0.6896911859512329, 0.6903541684150696]",0.475
16,13,"[0.7509337067604065, 0.7226584553718567, 0.7114073634147644, 0.7054535150527954, 0.7019921541213989, 0.6998971104621887, 0.6986297369003296, 0.6979285478591919, 0.6977051496505737, 0.6980584263801575]",0.47
16,14,"[0.7500761151313782, 0.7228163480758667, 0.7133022546768188, 0.7078536748886108, 0.701134979724884, 0.6965777277946472, 0.6951048374176025, 0.6947629451751709, 0.6944400668144226, 0.694040060043335]",0.705
16,15,"[0.7551165223121643, 0.716680645942688, 0.6993898749351501, 0.6945893168449402, 0.6935621500015259, 0.6932809352874756, 0.6932007670402527, 0.6931756734848022, 0.6931644082069397, 0.6931653618812561]",0.63
16,16,"[0.6575928926467896, 0.6662341952323914, 0.6709386706352234, 0.6782955527305603, 0.6841679811477661, 0.6834319233894348, 0.6779580116271973, 0.6820729970932007, 0.588170051574707, 0.3318995535373688]",0.75
16,17,"[0.644141674041748, 0.658704400062561, 0.6656175851821899, 0.6838478446006775, 0.6842607855796814, 0.6853412389755249, 0.669183611869812, 0.6367765665054321, 0.6869787573814392, 0.679712176322937]",0.53
16,18,"[0.736194372177124, 0.7135617733001709, 0.7058411836624146, 0.7020773887634277, 0.7000506520271301, 0.6990862488746643, 0.7001117467880249, 0.7619285583496094, 1.1935951709747314, 1.0762951374053955]",0.78
16,19,"[0.653660237789154, 0.6720592379570007, 0.6735808849334717, 0.6630759239196777, 0.6897150874137878, 0.6921305060386658, 0.6910898089408875, 0.6924300193786621, 0.6928736567497253, 0.6930021047592163]",0.755
16,20,"[0.7350795269012451, 0.7208992838859558, 0.7072913646697998, 0.7085901498794556, 0.9809015393257141, 1.0771435499191284, 1.1987996101379395, 0.7646656036376953, 0.9387705326080322, 0.6967787742614746]",0.495
16,21,"[0.7417266368865967, 0.7177375555038452, 0.7107478380203247, 0.7093179821968079, 0.7154064774513245, 1.2389297485351562, 1.1983586549758911, 1.2234472036361694, 1.0190647840499878, 0.882891058921814]",0.87
16,22,"[0.7454846501350403, 0.7215278744697571, 0.7142868638038635, 0.713536262512207, 0.7423245906829834, 0.7061991691589355, 0.695319414138794, 0.7290621399879456, 0.6939986348152161, 0.693723738193512]",0.74
16,23,"[0.6359439492225647, 0.6742895841598511, 0.6762970685958862, 0.6506181955337524, 0.6608352065086365, 0.5502845048904419, 0.6860412359237671, 0.6839419007301331, 0.5416201949119568, 0.6863535642623901]",0.515
16,24,"[0.7210880517959595, 0.7085689306259155, 0.7475019693374634, 0.6986988186836243, 0.7038768529891968, 0.7105035185813904, 0.6943629384040833, 0.6943821310997009, 0.6948720812797546, 0.6940977573394775]",0.705
16,25,"[0.7589172124862671, 0.7314960360527039, 0.7305430769920349, 0.8181099891662598, 0.7024858593940735, 0.7018835544586182, 0.7012776136398315, 0.7016183733940125, 1.250844955444336, 1.274661898612976]",0.715
16,26,"[0.722621738910675, 0.7120755910873413, 0.9282205104827881, 0.7914597392082214, 0.7005723118782043, 0.6946572661399841, 0.6937873363494873, 0.693474531173706, 0.6933292746543884, 0.6932531595230103]",0.715
17,2,"[0.8116552829742432, 0.7846208810806274, 0.7649635076522827, 0.7514188289642334, 0.7420501708984375, 0.7355155348777771, 0.7308233380317688, 0.7272130250930786, 0.7242646813392639, 0.7217977046966553]",0.57
17,3,"[0.8636218905448914, 0.8078794479370117, 0.7764593958854675, 0.7558143138885498, 0.7429144978523254, 0.7343086004257202, 0.7280899286270142, 0.7233420014381409, 0.7195814847946167, 0.7165259122848511]",0.47
17,4,"[0.8711973428726196, 0.8230436444282532, 0.8059747219085693, 0.8185431361198425, 0.8357501029968262, 0.832892894744873, 0.8227295279502869, 0.8086168766021729, 0.7863953113555908, 0.7700252532958984]",0.59
17,5,"[0.5759999752044678, 0.6046814322471619, 0.6225161552429199, 0.6349726319313049, 0.644233763217926, 0.6512395739555359, 0.6567731499671936, 0.6614661812782288, 0.6655281782150269, 0.6689311265945435]",0.52
17,6,"[0.5406080484390259, 0.6112488508224487, 0.6354330778121948, 0.6480274200439453, 0.6560764908790588, 0.6617434024810791, 0.6659649610519409, 0.6692301034927368, 0.6718242764472961, 0.673924446105957]",0.5
17,7,"[0.6164834499359131, 0.646634578704834, 0.6586811542510986, 0.6633979082107544, 0.6615287661552429, 0.6721375584602356, 0.675679624080658, 0.6795720458030701, 0.6821059584617615, 0.6837254762649536]",0.52
17,8,"[0.5912474989891052, 0.6339021325111389, 0.6492981314659119, 0.6547022461891174, 0.6456813812255859, 0.5822281241416931, 0.5483242273330688, 0.5333147048950195, 0.5203580856323242, 0.40558621287345886]",0.605
17,9,"[0.7643109560012817, 0.7347286939620972, 0.7226682305335999, 0.7160047888755798, 0.7118648290634155, 0.7091748118400574, 0.7074626684188843, 0.7065613865852356, 0.706632137298584, 0.7086226344108582]",0.495
